"Date","Price","Open","High","Low","Vol.","Change %"
"31/05/2021","52.24","52.38","52.42","51.88","5.89K","1.28%"
"28/05/2021","51.58","52.23","52.90","50.78","3.11K","-1.55%"
"27/05/2021","52.39","53.59","54.14","51.58","2.11K","-3.38%"
"26/05/2021","54.22","54.13","55.23","53.20","4.37K","0.72%"
"25/05/2021","53.83","53.81","54.27","52.83","4.14K","0.79%"
"24/05/2021","53.41","52.20","53.51","51.40","2.56K","1.87%"
"21/05/2021","52.43","52.75","54.34","51.74","5.66K","-1.83%"
"20/05/2021","53.41","50.65","53.47","50.59","8.41K","6.08%"
"19/05/2021","50.35","52.92","53.60","49.30","13.60K","-6.31%"
"18/05/2021","53.74","56.45","57.14","53.08","5.36K","-5.67%"
"17/05/2021","56.97","57.02","57.37","56.00","6.41K","-0.45%"
"14/05/2021","57.23","55.37","57.48","55.24","5.71K","3.98%"
"13/05/2021","55.04","55.36","55.45","53.83","4.29K","-1.45%"
"12/05/2021","55.85","53.86","55.99","53.59","7.59K","4.30%"
"11/05/2021","53.55","52.38","53.94","51.90","4.22K","1.57%"
"10/05/2021","52.72","51.50","53.25","51.50","3.14K","3.51%"
"07/05/2021","50.93","50.58","51.58","49.90","2.97K","1.03%"
"06/05/2021","50.41","49.96","50.95","49.70","3.74K","1.00%"
"05/05/2021","49.91","49.32","49.96","49.10","9.53K","1.73%"
"04/05/2021","49.06","50.09","50.33","48.87","3.35K","-1.68%"
"03/05/2021","49.90","49.59","50.34","49.59","0.70K","1.20%"
"30/04/2021","49.31","48.58","49.83","48.20","7.70K","1.65%"
"29/04/2021","48.51","48.31","48.65","47.65","2.96K","0.48%"
"28/04/2021","48.28","48.15","48.85","47.81","7.19K","1.05%"
"27/04/2021","47.78","47.50","48.28","46.84","1.36K","0.23%"
"26/04/2021","47.67","47.39","48.13","47.39","1.68K","0.61%"
"23/04/2021","47.38","47.45","47.53","46.53","2.56K","-0.27%"
"22/04/2021","47.51","46.76","47.67","46.66","2.03K","2.57%"
"21/04/2021","46.32","45.31","46.89","45.30","2.40K","2.27%"
"20/04/2021","45.29","44.53","45.55","44.42","1.30K","1.23%"
"19/04/2021","44.74","44.90","45.31","44.29","2.55K","-0.13%"
"16/04/2021","44.80","45.15","45.18","44.77","2.36K","0.56%"
"15/04/2021","44.55","44.32","44.90","44.27","1.50K","0.79%"
"14/04/2021","44.20","44.38","44.56","43.86","2.35K","-0.09%"
"13/04/2021","44.24","44.97","45.04","44.15","2.31K","-1.38%"
"12/04/2021","44.86","44.23","44.97","44.07","3.55K","1.89%"
"09/04/2021","44.03","43.90","44.15","43.54","1.43K","0.41%"
"08/04/2021","43.85","44.15","44.32","43.70","1.67K","-0.86%"
"07/04/2021","44.23","44.72","44.72","43.90","1.34K","-0.83%"
"06/04/2021","44.60","43.20","44.65","43.13","2.11K","4.18%"
"05/04/2021","42.81","42.81","42.81","42.81","","0.00%"
"01/04/2021","42.81","42.89","43.16","42.53","1.01K","-0.19%"
"31/03/2021","42.89","42.48","43.10","42.37","1.30K","1.16%"
"30/03/2021","42.40","41.94","42.83","41.83","3.40K","0.47%"
"29/03/2021","42.20","41.84","42.64","41.19","1.12K","0.26%"
"26/03/2021","42.09","40.71","42.17","40.64","2.27K","3.39%"
"25/03/2021","40.71","41.84","41.95","40.00","3.48K","-2.98%"
"24/03/2021","41.96","41.86","42.03","41.12","3.08K","0.43%"
"23/03/2021","41.78","43.02","43.11","41.67","3.18K","-3.24%"
"22/03/2021","43.18","42.10","43.35","42.09","1.08K","2.06%"
"19/03/2021","42.31","42.40","42.64","41.60","2.72K","-1.01%"
"18/03/2021","42.74","43.34","44.07","42.58","8.89K","-1.38%"
"17/03/2021","43.34","42.33","43.40","42.10","5.37K","3.29%"
"16/03/2021","41.96","42.50","42.94","41.92","12.13K","-1.80%"
"15/03/2021","42.73","42.44","43.65","42.42","8.30K","-1.07%"
"12/03/2021","43.19","42.16","43.22","41.85","3.02K","2.18%"
"11/03/2021","42.27","42.01","43.02","41.35","9.37K","0.96%"
"10/03/2021","41.87","40.96","42.12","40.83","7.58K","2.17%"
"09/03/2021","40.98","39.57","41.10","39.40","1.61K","3.83%"
"08/03/2021","39.47","39.76","39.76","38.67","3.13K","0.28%"
"05/03/2021","39.36","38.60","39.45","38.16","1.70K","2.21%"
"04/03/2021","38.51","37.95","38.73","37.03","2.10K","1.82%"
"03/03/2021","37.82","38.72","38.75","37.49","2.72K","-2.25%"
"02/03/2021","38.69","37.25","38.73","37.16","3.33K","3.31%"
"01/03/2021","37.45","38.16","38.43","37.43","2.67K","-0.40%"
"26/02/2021","37.60","38.03","38.39","37.55","4.43K","-2.51%"
"25/02/2021","38.57","39.83","39.83","38.63","1.10K","-2.23%"
"24/02/2021","39.45","38.75","39.64","38.59","0.35K","1.23%"
"23/02/2021","38.97","38.51","39.04","37.74","2.29K","1.86%"
"22/02/2021","38.26","37.73","38.41","36.80","1.03K","1.49%"
"19/02/2021","37.70","38.37","38.95","37.68","3.89K","-2.36%"
"18/02/2021","38.61","38.88","38.88","38.18","2.30K","0.55%"
"17/02/2021","38.40","39.25","39.66","38.35","3.99K","-1.87%"
"16/02/2021","39.13","39.85","40.79","39.10","5.75K","-1.71%"
"15/02/2021","39.81","40.18","40.88","39.73","3.76K","-1.17%"
"12/02/2021","40.28","38.61","40.50","37.40","7.62K","3.28%"
"11/02/2021","39.00","39.50","40.31","38.63","12.72K","-1.42%"
"10/02/2021","39.56","38.41","39.94","37.81","3.23K","2.78%"
"09/02/2021","38.49","38.39","38.89","37.80","2.05K","-0.90%"
"08/02/2021","38.84","39.39","39.93","38.70","2.10K","1.07%"
"05/02/2021","38.43","37.60","38.90","37.43","1.08K","2.51%"
"04/02/2021","37.49","37.76","38.46","36.92","1.38K","-0.42%"
"03/02/2021","37.65","35.15","38.04","35.07","2.59K","6.99%"
"02/02/2021","35.19","33.29","35.32","33.29","1.04K","6.38%"
"01/02/2021","33.08","33.19","33.58","32.85","0.62K","-0.30%"
"29/01/2021","33.18","34.00","34.08","33.16","1.38K","-2.90%"
"28/01/2021","34.17","33.81","34.16","33.15","1.06K","1.97%"
"27/01/2021","33.51","33.41","33.67","32.48","0.61K","-0.15%"
"26/01/2021","33.56","33.13","33.74","33.05","1.27K","0.51%"
"25/01/2021","33.39","34.77","34.84","33.35","1.72K","-3.08%"
"22/01/2021","34.45","34.27","34.45","33.77","1.39K","0.38%"
"21/01/2021","34.32","32.89","34.41","32.83","0.83K","3.62%"
"20/01/2021","33.12","33.49","33.84","33.02","0.70K","-0.54%"
"19/01/2021","33.30","32.11","33.33","32.06","1.14K","4.59%"
"18/01/2021","31.84","31.83","32.51","31.56","1.21K","-0.38%"
"15/01/2021","31.96","33.63","33.63","31.89","1.75K","-5.33%"
"14/01/2021","33.76","33.77","33.97","32.99","1.62K","-0.35%"
"13/01/2021","33.88","34.73","34.85","33.33","1.99K","-2.87%"
"12/01/2021","34.88","34.60","35.59","34.44","1.31K","0.35%"
"11/01/2021","34.76","35.29","35.40","34.46","1.10K","-1.08%"
"08/01/2021","35.14","35.21","35.35","34.55","1.60K","0.49%"
"07/01/2021","34.97","34.05","35.00","34.05","1.17K","3.37%"
"06/01/2021","33.83","33.71","33.88","33.02","0.43K","2.05%"
"05/01/2021","33.15","33.69","33.83","32.96","1.28K","-2.18%"
"04/01/2021","33.89","33.14","34.45","33.14","1.25K","2.88%"
